SourceKey,Post_Url,SourceId,CreateDate,Deal_Type,Price,Area,CurrencyId,AddressText,CadastralCode,From_Gov,Lat,Long,Description
MYHOME,https://www.myhome.ge/ka/product?id=7815151,7815151,2017-05-28 17:11:03,3,350.00,45,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - ალ. ყაზბეგის გამზ.",None,No,,,"ქირავდება! 2ოთახიანი ბინა ყაზბეგის გამ. იზოლირებული საძინებლით. გაწყობილი ახალი ყველანაირი ავეჯით და ტექნიკით. ც.გამათბობლით. ზ.ზ კონდენციომერით და სხვა ყველანაირი კომფორტით, ს.წ ახალ კაფელ.მეტლახში."
MYHOME,https://www.myhome.ge/ka/product?id=7815150,7815150,2017-05-28 17:10:49,1,390000.00,643,1,"ქალაქი - თბილისი, რაიონი - კრწანისი, უბანი - ორთაჭალა",None,No,,,სასტუმრო მოქმედი 9 ნორით დიდი 665 კვ ეზო ფასადიტ ცენტრალურ ქუცაზე მაგარი ადგილია კრწანისის ქუცის დასაწყისი უნდა ტანამედროვე სტილი  გადაკეტება იქნება მაგარი სასტუმრო შეიზლება ნომრების დამატებაც ფასი 390000$ ტელ 577445907
MYHOME,https://www.myhome.ge/ka/product?id=7815149,7815149,2017-05-28 17:10:43,1,46000.00,70,1,"ქალაქი - თბილისი, რაიონი - ისანი, უბანი - ისანი, კახეთის გზატკეცილი",None,No,,,
MYHOME,https://www.myhome.ge/ka/product?id=7815177,7815177,2017-05-28 17:24:42,2,25000.00,83,1,"ქალაქი - თბილისი, რაიონი - სამგორი, უბანი - მოსკოვის გამზირი, ქინძმარაულის ქუჩა",None,No,,,"გირავდება 83 კვ.მ ბინა, ახალი ევრო რემონტით, ცენტრალური გათბობის სისტემით, ინტერნეტით, საკაბელოთი, ავეჯით. 4 ოთახიანი ბინა: 2 საძინებლით, ლოჯით, მისაღები ოთახით და შესასვლელით. ჟალუზებით. ბინა მდებარეობს პირველ სართულზე, გზის პირას, აქვს როგორც სადარბაზოდან, ასევე გზიდან ცალკე შესასვლელი. გირავდება 25 000$-ად ან იყიდება 47 000$-ად"
MYHOME,https://www.myhome.ge/ka/product?id=7815176,7815176,2017-05-28 17:24:38,3,350.00,30,3,"ქალაქი - თბილისი, რაიონი - ვაკე, უბანი - ილ. ჭავჭავაძის გამზ., ჭავჭავაძის 37,მე- ა კორპუსი",None,No,,,"ბინა არის მყუდრო და კომფორტული.

577 641 053; 599 945 397"
MYHOME,https://www.myhome.ge/ka/product?id=7815175,7815175,2017-05-28 17:24:24,3,300.00,60,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალოს ქ.",None,No,,,qiravdeba  saswrapod  2  otaxiani  bina  sabyrtalos  qycaze  axali  remontit  interneti  televizori  centralyri  gatboba  axali  aveji  da  texnika  veranda  kvelanairi  saodzaxo  nivtebit  win  skverit  300  dolari  597022588  nino
MYHOME,https://www.myhome.ge/ka/product?id=7815174,7815174,2017-05-28 17:24:11,3,300.00,70,1,"ქალაქი - ბათუმი, ანგისის ქ.ი პირველი შესახვევი N60",05.32.13.215,Yes,41.62538770070781,41.60329341888428,"ქირავდდება 3 სართულიანი სახლის პირველი სართული ახალ ბულვართან ახლოს, სახლი არის ახალ აშენებული და ახალ გარემონტებული. სართულები ერთმანეთისგან იზოლირებულია და თითოეულ სართულს აქვს თავისი სველი წერტილები და სამზარეულო. სახლი აღჭურვილია ყველ საჭირო საყოფაცხოვრებო ნივთით და ელ. ტექნიკით. 577523662, 598090846"
MYHOME,https://www.myhome.ge/ka/product?id=7815173,7815173,2017-05-28 17:23:51,3,500.00,100,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - გამსახურდიას გამზ.",None,No,,,"ქირავდება! 4ოთახიანი ბინა პეკინზე, სამი იზოლირებული საძინებლით. გაწყობილი ახალი ყველანაირი ავეჯით და ტექნიკით. ც.გამათბობლით. ზ.ზ კონდენციომერით და სხვა ყველანაირი კომფორტით, ს.წ ახალ კაფელ.მეტლახში."
MYHOME,https://www.myhome.ge/ka/product?id=7714472,7714472,2017-05-28 17:23:50,1,145000.00,150,1,"ქალაქი - თბილისი, რაიონი - ვაკე, უბანი - ბაგები",None,No,,,"იყიდება მეტრა პარკში შესახლებულ კორპუსში, კუთხის, გამჭოლი, ნათელი 4ოთახიანი ბინა იზოლირებული ოთახებით და სამზარეულოთი, 3სვ.წერტილით, ყველა ოთახი გადის აივანზე, პარკინგით."
MYHOME,https://www.myhome.ge/ka/product?id=7815172,7815172,2017-05-28 17:23:32,1,53000.00,60,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - ნუცუბიძის ქ.",None,No,,,"სასწრაფოდ!!! იყიდება 60 კვ.მ. ორ ოთახიანი ბინა. თეთრი კარკასი, ახალაშენებულ დასრულებულ შესახლებულ კორპუსში, კუთხის აივნით, ნუცუბიძის ქუჩაზე საუკეთესო ადგილმდებარეობით. ფასი: 53 000$ ტელ 555 507 505 "
MYHOME,https://www.myhome.ge/ka/product?id=7815171,7815171,2017-05-28 17:22:54,1,34500.00,50,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი, მეფე მირიანის ქუჩა, ორი ნაბიჯის მიმდებარე ტერიტორია",None,Checked,41.78733702124837,44.742223620414734,იყიდება 2 ოთახიანი ბინა. მეპატრონე 592115111
MYHOME,https://www.myhome.ge/ka/product?id=7815170,7815170,2017-05-28 17:21:35,1,600000.00,35,3,"ქალაქი - ზესტაფონი, ზესტაფონის რაიონი სოფელი ცხენთარო",None,Checked,41.949277245116555,41.323699951171875,"იყიდება სასოფლო სამეურნეო მიწის ნაკვეთი 35 ჰა...მეცხოველეობის ფერმის შენობით,3 ხელოვნური მოქმედი ტბორით..."
MYHOME,https://www.myhome.ge/ka/product?id=7639522,7639522,2017-05-28 17:21:25,1,12000.00,100,1,"ქალაქი - მცხეთა, მუხათწყარო","
72.16.07.143
",No,41.74004153969757,44.66638684272766,"იყიდება აგარაკი ქვედა მუხათწყაროში, ზღვის დონიდან 1000 მეტრზე, შავი კარკასი, საუკეთესო ადგილას, ხედებით თბილისზე და წყნეთზე, 570 კვ.მ. საკადასტრო კოდი: 72.16.07.143"
MYHOME,https://www.myhome.ge/ka/product?id=7815169,7815169,2017-05-28 17:21:17,3,400.00,140,1,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - წერეთლის გამზირი",None,No,,,"ქირავდება! 4ოთახიანი ბინა წერეთლის გამ, სამი იზოლირებული საძინებლით. გაწყობილი ახალი ყველანაირი ავეჯით და ტექნიკით. ც.გამათბობლით. ზ.ზ კონდენციომერით და სხვა ყველანაირი კომფორტით, ს.წ ახალ კაფელ.მეტლახში."
MYHOME,https://www.myhome.ge/ka/product?id=7639509,7639509,2017-05-28 17:21:16,1,18000.00,120,1,"ქალაქი - მცხეთა, მუხათწყარო","
72.16.08.083
",No,41.741222350247085,44.669256806373596,"იყიდება აგარაკი ქვედა მუხათწყაროში, ზღვის დონიდან 1000 მეტრზე, შავი კარკასი, საუკეთესო ადგილას, ხედებით კავკასიონზე, თბილისზე და წყნეთზე, 1080 კვ.მ. საკადასტრო კოდი: 72.16.08.083"
MYHOME,https://www.myhome.ge/ka/product?id=7639496,7639496,2017-05-28 17:21:07,1,31000.00,170,1,"ქალაქი - მცხეთა, მუხათწყარო","
72.16.08.099
",No,41.7406939902447,44.672754406929016,"იყიდება აგარაკი ქვედა მუხათწყაროში, ზღვის დონიდან 1000 მეტრზე, შავი კარკასი, საუკეთესო ადგილას, ტყის პირას, ხედებით კავკასიონზე, თბილისზე და წყნეთზე, 540 კვ.მ. საკადასტრო კოდი: 72.16.08.099"
MYHOME,https://www.myhome.ge/ka/product?id=7639484,7639484,2017-05-28 17:20:58,1,32000.00,150,1,"ქალაქი - მცხეთა, მუხათწყარო","
72.16.08.076
",No,41.741014208946936,44.672019481658936,"იყიდება აგარაკი ქვედა მუხათწყაროში, ზღვის დონიდან 1000 მეტრზე, შავი კარკასი, საუკეთესო ადგილას, ტყის პირას, ხედებით კავკასიონზე, თბილისზე და წყნეთზე, 600 კვ.მ. საკადასტრო კოდი: 72.16.08.076"
MYHOME,https://www.myhome.ge/ka/product?id=7639882,7639882,2017-05-28 17:20:42,1,92000.00,300,1,"ქალაქი - მცხეთა, მუხათწყარო","
72.16.08.215
",No,41.739387081108845,44.67097878456116,"იყიდება მყუდრო აგარაკი ქვედა მუხათწყაროში, ტყის პირას, ზღვის დონიდან 1000 მეტრზე, საუკეთესო ადგილას, ხედებით, თბილისზე და წყნეთზე, საკადასტრო კოდი: 72.16.08.215 სახლი არის კეთილმოწყობილი, აქვს არტეზიული ჭა, ბუნებრივი აირი. გაერთიანებულია 2 ნაკვეთი, მიწის მთლიანი ფართობი 1200 კვ.მ. საცხოვრებელი სახლის გვერდით არის დამატებით ერთსართულიანი ხის. ყველაფერი მზადაა საცხოვრებლად მთელი სეზონის განმავლობაში."
MYHOME,https://www.myhome.ge/ka/product?id=7799693,7799693,2017-05-28 17:20:11,2,13000.00,110,1,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - დიდუბე, qurdianis qucha",None,No,,,saswrafod giravdeba  garemontebuli bina weretelze   mepatrone rcheba qirit  da da ixdis koveltviurad  260dolars wlis bolos ki dagibrunebt tqvens kutvnil13000 pormdeba ipotekis xelshekruleba sargeblis uplebit foto pirobitia
MYHOME,https://www.myhome.ge/ka/product?id=7815167,7815167,2017-05-28 17:20:07,3,500.00,58,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - კოსტავას გამზ.",None,No,,,"სააგენტოებთან არ ვთანამშრომლობ !!! ქირავდება 2 ოთახიანი 58კვ.მ საბურთალოზე,,სპორტის სსახლის მიმდებარედ.ბინა არის ახალი გარემონტებული,უახლესი ტექნიკით.დამიკავშირდით 555 411 888 ნათია"
MYHOME,https://www.myhome.ge/ka/product?id=7815168,7815168,2017-05-28 17:20:07,1,1.00,45,1,"ქალაქი - თბილისი, რაიონი - ნაძალადევი, უბანი - ნაძალადევი, ცოტნე დადიანის ქუჩა",None,No,,,"იყიდება ბინა ,არასტანდარტული პროექტის ცოტნე დადიანზე მესამე სართულზე , ორი აივნით. გარემონტებული.1 სამშობიაროსთან. ევროპული საცხობი ,,ლიკა""-ს მოპირდაპირედ, 5 სართულიანი სახლის მესამე სართულზე."
MYHOME,https://www.myhome.ge/ka/product?id=7815166,7815166,2017-05-28 17:20:02,3,400.00,120,1,"ქალაქი - თბილისი, რაიონი - ვაკე, უბანი - ი. აბაშიძის ქ.",None,No,,,"ქირავდება კომერციული ფართი სასწრაფოდ! 3-ოთახიანი ,მე-2 სართ.120 კვ.მ. 2 აივანი,გათბობა,იზოლირებული,მაღალჭერიანი,უავეჯოდ,სამზარეულოს გარნიტურით.ტელ:557242391:558551197"
MYHOME,https://www.myhome.ge/ka/product?id=7815165,7815165,2017-05-28 17:19:02,1,49500.00,92,1,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - წერეთლის გამზირი, წერეთლის მეტროსთან",None,No,,,"სასწრაფოდ იყიდება! იაფად!ახალაშენებულ კორპუსში, წერეთლის მეტროსთან, 92კვ.მ  ბინა, შავი კარკასი. ბინაში ჩასმულია მეტალოპლასტმასის ფანჯრები და რკინის კარი.ბინას აქვს 2 საძინებელი, ცალკე სამზარეულო და საგარდერობე ოთახი, კომუნიკაციები მიყვანილია ბინამდე,მრიცხველების თანხაც გადახდილია. კორპუსი სრულად შესახლებული და დასრულებულია. აქვს საკუთარი ეზო და მიწისქვეშა ორდონიანი პარკინგი. ბინა რეგისტრირებულია რეესტრში.ბინას აქვს კარგი განლაგება და ხედი.  დამატებითი ინფორმაციისთვის დარეკეთ 557 260 880"
MYHOME,https://www.myhome.ge/ka/product?id=7815196,7815196,2017-05-28 17:35:00,1,0.00,58,1,"ქალაქი - თბილისი, რაიონი - მთაწმინდა, უბანი - ვერა, kostavas gamziri 23",None,No,,,"sastsrapod!
iyideba pilarmoniastan kostavas 23 nomershi 2 otaxiani,
supta bina,4 sartuliani korpusis meotxe sartulze,
pasi shetanxmebit "
MYHOME,https://www.myhome.ge/ka/product?id=7815195,7815195,2017-05-28 17:34:37,3,1500.00,110,1,"ქალაქი - თბილისი, რაიონი - ისანი, უბანი - ისანი, ჩოლოყაშვილის ქუჩა",None,No,,,ქირავდება კერძო სახლი ისანში ოლიმპიკის საცურაო აუზთან ახლოს ბინა არის იდეალურ მდგომარეობაში
MYHOME,https://www.myhome.ge/ka/product?id=7815194,7815194,2017-05-28 17:34:27,1,45000.00,150,1,"ქალაქი - ქუთაისი, mesxis meotxe shesaxvevi N30",03.04.30.095,Yes,42.255244544672045,42.67748460173607,"სასწრაფოდ!!!! სახლი მდებარეობს ჭავჭავაძეზე ცენტრალურ ადგილას კეჩის ბაზრის წინ აშენებულია მოსკოვის აგურით ეზოში დგას 2 სართულიანი კაპიტალური ავტოფარეხი 62 კვ. ტუალეტი და აბანო არის ორივე სართულზე დამოუკიდებლად ორივეს უდგას ცალკე წყლის გამატბობელი, ასევე ეზოში არის ჭა."
MYHOME,https://www.myhome.ge/ka/product?id=7815193,7815193,2017-05-28 17:34:20,2,15000.00,75,1,"ქალაქი - თბილისი, რაიონი - სამგორი, უბანი - მესამე მასივი, meame masivi",None,No,,,saswrafod giravdeba bina varketilis mesame masivshi garemontebuli avejit momsaxureba 3%
MYHOME,https://www.myhome.ge/ka/product?id=7815192,7815192,2017-05-28 17:33:54,1,1.00,212,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,"იყიდება სახლი ქალაქ თბილისში. დიღომი საქალაქო სასამართლოსთან. 
****************შესაძლებელია განვადება 10 წლამდე, მხოლოდ პირადობის მოწმობით*********
 ულამაზესი ხედი მთაწმინდის ანძაზე. მიწის ნაკვეთი 309კვ. მეტრი, სახლი 212 კვ. მეტრი. კომუნიკაციები: წყალი , დენი, ქალაქის ცენტრალური კანალიზაცია და გაზი შეყვანილია სახლში და გაფორმებულია. ვარ მესაკუთრე, ტელ. 557569956 მალხაზ
"
MYHOME,https://www.myhome.ge/ka/product?id=7815191,7815191,2017-05-28 17:33:42,1,0.00,325,1,"ქალაქი - გორი, გორის რაიონი სოფელი თბილისი",None,No,,,"იყიდება მრავალფუნქციური, ახალაშენებული, ორსართულიანი სახლი გორის რაიონ სოფელ ბიისში (საკურორტო ზონა, მდ.ტანის ხეობაში). სახლი შეიძლება გამოყენებულ იქნას, როგორც საცხოვრებელი , ასევე კომერციული მიზნით. (სასტუმრო და ა.შ ) შენობა მდებარეობს სამკურანლო, ცხელი, გოგირდოვანი წყლების აბაზანებიდან 100 მეტრში. სახლისა და მიწის საერთო ფართობი 15 მეასედს შეადგენს, აქედან შენობის თითოეულ სართულს 325 მ2 უკავია. ნაკვეთს ერთი მხრიდან ესაზღვრება შერეული ტყის ზონა, მეორე მხრიდან კი მდინარე ტანის ნაპირი. სახლი არის ნაწილობრივ გაკეთებული. ფასი შეთანხმებით."
MYHOME,https://www.myhome.ge/ka/product?id=7815190,7815190,2017-05-28 17:33:39,1,120000.00,260,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი, Didi digmis 3 mikros dasacyishi azatos da didebulis ukan gzidan Zustad 300 metrshi",None,No,,,
MYHOME,https://www.myhome.ge/ka/product?id=7815189,7815189,2017-05-28 17:32:52,1,3.00,1500,1,"ქალაქი - მცხეთა, ძეგვი","
72.11.13.199
",No,41.85319643776675,44.584922790527344,"სასწრაფოდ იყიდება სასოფლო-სამეურნეო 1500 კვ/მ მიწის ნაკვეთი თბილისთან ახლოს, მცხეთის სოფ.ძეგვში, კარგ ადგილას, გზასთან ახლოს. ფასზე დალაპარაკება შეიძლება."
MYHOME,https://www.myhome.ge/ka/product?id=7815188,7815188,2017-05-28 17:32:16,7,80.00,53,3,"ქალაქი - ბათუმი, inasaridzis 2 chixi korpusi 6",05.32.01.394,Yes,41.6312739990031,41.60542845726013,ქირავდება ახალი გარემონტებული უცხოვრებელი ბინა ავეჯთ და ტექნიკით
MYHOME,https://www.myhome.ge/ka/product?id=7815187,7815187,2017-05-28 17:31:26,7,100.00,72,3,"ქალაქი - ბათუმი, ანგისის ქ.ი პირველი შესახვევი N60",None,Checked,41.625259383043044,41.601834297180176,"ქირავდება დღიურად 3 სართულიანი სახლის I სართული ახალ ბულვართან ახლოს. სახლი არის ახალ გარემონტებული, ძალიან კომფორტული. აღჭურვილია ყველა საჭირო საყოფაცხოვრებო ნივთებით და ელექტრო ტექნიკით. დიდი ლამაზი ეზო. მყუდრო და კომფორტული ადგილი. თავისუფლად მოთავსდება 5-6 ადამიანი. 577 52 36 62, 598 09 08 46

"
MYHOME,https://www.myhome.ge/ka/product?id=7815186,7815186,2017-05-28 17:31:17,2,35000.00,130,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი, თავდადებულის ქუჩა ნომერი 10",None,No,,,"სასწრაფოდ გირავდება!!!!4 ოთახიანი ჩეხური პროექტის ბინა ახალგარემოტებული!!!წინ 30 კვადრატი ვერანდით რომელიც საერთო ფართში არ არის ჩAთვლილი!!! ვარ მეპატრონე!! ტელ: 571 85-99-44
"
MYHOME,https://www.myhome.ge/ka/product?id=7815185,7815185,2017-05-28 17:30:36,1,28000.00,100,1,"ქალაქი - მცხეთა, ძეგვი",None,Checked,41.84168771910252,44.61668014526367,"სასწრაფოდ იყიდება მცხეთის სოფ. ძეგვში მყუდრო აგარაკი, არასტანდარტული დიზაინით, თბილისიდან 25 კმ-ში, სამ სართულიანი, დიდი აივნით და მარნით, მესამე სართულზე მანსარდით, სახლთან ახლოსაა მარკეტი და გაჩერება (მარშუტკითაც ადვილად მიხვალთ). ვარ პატრონი და არა მაკლერი. ფასზე დალაპარაკება შეიძლება."
MYHOME,https://www.myhome.ge/ka/product?id=7774199,7774199,2017-05-28 17:30:06,3,400.00,90,1,"ქალაქი - თბილისი, რაიონი - ვაკე, უბანი - ვაკე",None,No,,,"ქირავდება სასწრაფოდ ვაკეშ ეკოლოგიურად სუფთა ადგილას, ახალ აშენებულ კორუსში 3 ოთახიანი ბინა ცენტრალური გათბობით, კონდიცირებით, ეპანური სველი წეტილებით, ყველანაირი კომფორტით, ფასი:400$"
MYHOME,https://www.myhome.ge/ka/product?id=7815184,7815184,2017-05-28 17:29:54,1,400.00,109,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,"სასწრაფოდ! იყიდება იაფად! ახალაშენებულ კორპუსში, დიდი დიღმის მესამე მიკროში. 109 კვ.მ ბინა, შავი კარკასი. ბინა არის ნათელი,კუთხის.კორპუსში მიმდინარეობს ბოლო სამუშაოები, შესაძლებელია რემონტის დაწყება. დამატებითი ინფორმაციისთვის დარეკეთ: 598 780 799 "
MYHOME,https://www.myhome.ge/ka/product?id=7815183,7815183,2017-05-28 17:29:19,3,250.00,50,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალო",None,No,,,"სასწრაფოდ!!! ვაჟა-ფშაველას მე-7 კვ. ქირავდება ერთ ოთახიანი 50 კვ.მ. ბინა. ახალი გარემონტებული, დიდი მისაღებით, პატარა ცალკე საძინებლით. იზოლირებული სამზარეულოთი, ერთი სვ. წერტილით. ორი აივნით. გათბობით, ცხელი წყლით, ინტერნეტით, ტელევიზიით, ავეჯით, ტექნიკით, (მაცივარი სარეცხის მანქანა, ტელევიზორი, გასქურა) ფასი 250$ - ქირავდება არანაკლებ ერთი წლით. ტელ 555 507 505"
MYHOME,https://www.myhome.ge/ka/product?id=7815182,7815182,2017-05-28 17:27:33,3,600.00,53,1,"ქალაქი - თბილისი, რაიონი - ვაკე, უბანი - ვაკე",None,No,,,"ქირავდება ახალგარემონტებული ნათელი და მყუდრო ბინა ვაკეში. ბინაში ყველაფერი ახალია. ბინა არის 12 სართულიანი კორპუსის მეექვსე სართულზე. ბინაში არის 1 საძინებელი, მისაღები ოთახი, აივანი, აბაზანა და ტუალეტი. დამატებითი ინფორმაციისთვის დამიკავშირდით."
MYHOME,https://www.myhome.ge/ka/product?id=7815181,7815181,2017-05-28 17:27:23,1,35000.00,50,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი, მეფე მირიანის ქუჩა ორი ნაბიჯის მიმდებარე ტერიტორია",None,Checked,41.78731302223369,44.742427468299866,იყიდება ორ ოთახიანი ბინა. მეპატრონე 592115111 
MYHOME,https://www.myhome.ge/ka/product?id=7815180,7815180,2017-05-28 17:26:39,3,500.00,75,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - ალ. ყაზბეგის გამზ.",None,No,,,"სააგენტოებთან არ ვთანამშრომლობ და ნუ დამიკავშირდებით!!! ქირავდება 2 ოთახიანი 75კვ.მ ბინა საბურთალოზე, ყაზბეგზე .ახალი გარემონტებული,უცხოვრებელი,უახლესი ტექნიკით.დამიკავშირდით 555 411 888 ნათია"
MYHOME,https://www.myhome.ge/ka/product?id=7815179,7815179,2017-05-28 17:26:20,3,350.00,55,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - ალ. ყაზბეგის გამზ.",None,No,,,"ქირავდება! 2ოთახიანი ბინა ყაზბეგის გამ, იზოლირებული საძინებლით. გაწყობილი ახალი ყველანაირი ავეჯით და ტექნიკით. ც.გამათბობლით. ზ.ზ კონდენციომერით და სხვა ყველანაირი კომფორტით, ს.წ ახალ კაფელ.მეტლახში."
MYHOME,https://www.myhome.ge/ka/product?id=7815178,7815178,2017-05-28 17:25:27,1,450.00,117,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,"სასწრაფოდ! იყიდება იაფად! თეთრი კარკასი $450 ახალაშენებულ კორპუსში, დიდი დიღმის მესამე მიკროში. 117 კვ.მ ბინა, თეთრი კარკასი. ბინა არის ნათელი,კუთხის.კორპუსში მიმდინარეობს ბოლო სამუშაოები, დამატებითი ინფორმაციისთვის დარეკეთ: 598 780 799 "
MYHOME,https://www.myhome.ge/ka/product?id=7766965,7766965,2017-05-28 17:49:55,1,30000.00,140,1,"ქალაქი - ქუთაისი, რუსთაველის 106",None,No,,,"30000 ა.შ.შ-ში იყიდება  ან იცვლება ქუთაისის ცენტრში სახლის მაღალ ჭერიანი, დიდი ფაფრთის პირველი სართული, სახლი დგას ბელეტაჟზე , არის მშრალი სახლი, დაცულია ყველანაირად ნესტისგან და წვიმისგან, რჩება საზარეულო , გამწოვით ... არიც ძვირფასი კაფელ მეტლახში, სამზარეულო, ვანა ტუალეტი, აქვს ბაკი, ცივი ცხელი წყლით. შეიძლება მიშენება... არცერთ კედელზე მოზიარე არ ყავს... აქვს მარანი და სათავსო..."
MYHOME,https://www.myhome.ge/ka/product?id=7815218,7815218,2017-05-28 17:48:21,2,9000.00,40,1,ქალაქი - რუსთავი,"
ჩემი
",No,,,სასწრაფოდ გირავდება 
MYHOME,https://www.myhome.ge/ka/product?id=7815217,7815217,2017-05-28 17:47:56,1,30000.00,47,1,"ქალაქი - ბათუმი, შერიფ ხიმშიაშვილის N37",05.24.03.028,Yes,41.63368049020114,41.60526967029,"სასწრაფოდ!!! ეს ფასი ექნება მხოლოდ 10 ივნისამდე!!! მსურველებმა იჩქარეთ

აღნიშნული ბინა გამოიყენება როგორც საცხოვრებლად ასევე კომერციულ ფართად. მდებარეობს ზღვისპირას აკვაპარკთან ახლოს. ნომ: 577-77-47-17"
MYHOME,https://www.myhome.ge/ka/product?id=7815213,7815213,2017-05-28 17:46:43,3,850.00,102,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალო, პეკინის ქ",None,No,,,"აღწერილობა:  ქირავდება  3  ოთახიანი  ბინა  პეკინზე.   საერთო ფართობი: 102 მ2.  6 (6)  სართული.  ევრორემონტით,  უცხოვრებელი,  2  იზოლირებული  საძინებლით,  1  სველი წერტილით,   ცალკე  სამზარეულოთი,  დიდი  მისაღებით,  აივნებით,  ცენტრალური  გათბობით,  კონდიციონერით,  ავეჯით,  ტექნიკით,  დომოფონით,  ახალი  უფასო  ლიფტით, მწვანე  დიდი  ეზოთი,  სპორტული  და  საბავშვო  მოედნებით.  ფასი:850$.   ტელ:574 727231;  597 727286;  დამატებითი  ინფორმაცია  იხილეთ  საიტზე: my-mbg.ge"
MYHOME,https://www.myhome.ge/ka/product?id=7815211,7815211,2017-05-28 17:46:21,1,120.00,1274,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი, გუდვილთან",None,No,,,"იყიდება  1274კვმ  საინვესტიციო მიწის ნაკვეთი ფარნავაზ მეფის გამზირსა და ჰიპერმარკეტ ""გუდვილის"" მიმდებარედ.ყველა კომუნიკაცია არის ნაკვეთთან. საზოგადოებრივი ზონა 2,   კ1 ---  0,7    კ2 ---- 4,7     კ3 ---- 0,1  სასოფლო სამეურნეო.საწ.ფასი 120$ -- 1 კვმ. ტ. 595 43 69 69 მიშა."
MYHOME,https://www.myhome.ge/ka/product?id=7815210,7815210,2017-05-28 17:45:30,1,45000.00,37,1,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - დიდუბე, ცაბაძის ქ.",None,No,,,სასწრაფოდ!!! დიდუბეში - ცაბაძის ქ-ზე იყიდება 37 კვ.მ. ორ ოთახიანი საოფისე კომერციული ფართი. ახალი გარემონტებული. ფასი 45 000$ ტელ 555 507 505
MYHOME,https://www.myhome.ge/ka/product?id=7815209,7815209,2017-05-28 17:44:51,1,330000.00,2066,1,"ქალაქი - თბილისი, რაიონი - გლდანი, უბანი - მუხიანი, მუხიანში საკორპუსე ნაკვეთი 2066კვ",None,No,,,საკორპუს ნაკვეთი მუხიანში საუკეთესო ადგილია პროწქტი შეთანხმებულია 1კვ ფასი 160$ k1 -3.5 tel 597452242
MYHOME,https://www.myhome.ge/ka/product?id=7815208,7815208,2017-05-28 17:44:50,1,20000.00,601,1,"ბორჯომის რაიონი - ბაკურიანი, აღმაშენებელის ქიჩა","
64.30.04.085
",No,,,"იყიდება საკარმიდამო მიწის ნაკვეთი ბაკურიანის ცენტრში,ვარ მესაკუთრე!
აღმაშენებელის ქუჩაზე სასტუმრო ""მელისი""–ს მხარეზე ტყესთან ახლოს,ორი მისასვლელი გზით,გაკვალვის აკტით,რეესტრის საბუთით,ყველა კომუნიკაცია არის ახლოს ნაკვეთთან,"
MYHOME,https://www.myhome.ge/ka/product?id=7815207,7815207,2017-05-28 17:43:38,1,20700.00,45,1,"ქალაქი - თბილისი, რაიონი - სამგორი, უბანი - ორხევი, აეროპორტი, ახვლედიანის 6",None,No,,,
MYHOME,https://www.myhome.ge/ka/product?id=7815206,7815206,2017-05-28 17:43:37,3,330.00,55,1,"ქალაქი - თბილისი, რაიონი - ნაძალადევი, უბანი - სან. ზონა",None,No,,,ქირავდება ბინა ახალ აშენებულ კორპუსში ავეჯითა და ტექნიკით ღრმაღელის მეტროსთან
MYHOME,https://www.myhome.ge/ka/product?id=7815205,7815205,2017-05-28 17:41:48,7,100.00,64,3,"ქალაქი - ბათუმი, ინასარიძის 11 ა",05.32.12.008,Yes,41.631386266499376,41.60656034946442,ქირავდება 3 ითახიანი ბინა ავეჯით და ტექნიკით
